original,substitution,total_substitutions
ɨ,ɹ,35
ʌ,o,35
ʊ,u,34
ʌ,ɔ,34
ɨ,æ,34
ə˞,ʃ,33
e,ɛ,33
ʌ,ɪ,33
ʃ,s,32
ɜ˞,ɑ,31
ʔ,o,31
ɨ,ð,30
b,v,30
θ,ð,30
ə˞,j,29
ʉ,t,29
ʉ,i,29
ʉ,ʊ,28
ð,ʌ,28
ɑ,æ,26
m,n,26
ɾ̃,ɾ,26
t,n,26
ə˞,ʊ,26
ɨ,n̩,26
z,t,25
n,n̩,25
i,j,25
ʔ,l,25
ɹ,ʌ,24
p,b,24
a,ʌ,24
ɪ,æ,23
ə˞,d,23
æ,e,23
l,l̩,23
ɨ,s,23
ə,ð,22
ɨ,d,22
ɜ˞,j,22
j,d,22
ə˞,ɑ,22
ɹ,ɪ,21
d,s,21
æ,ɑ,21
θ,s,20
m̩,m,20
l,ʌ,20
ə˞,ʒ,19
d,ɪ,19
ɜ˞,ʊ,19
ɨ,h,19
e,æ,19
ð,t,19
ə̥,t,18
ʊ,ɹ̩,18
u,ʊ,18
ŋ̍,ɪ,18
w,ʊ,18
ə,ɹ,18
z,ʒ,18
ə̥,u,17
n,ɪ,17
k,ɡ,17
ʔ,ɹ,16
ð,ɪ,16
z,ɪ,16
h,ɪ,16
u,o,16
t,ɪ,16
ʔ,ɾ,16
n,ʌ,16
ɨ,l,15
ə,ɔ,15
ɡ,ɪ,15
ʊ,ɔ,15
o,ɛ,15
l,ʊ,14
ʊ,l̩,14
f,v,14
ʉ,n,14
p,f,14
j,i,14
ɨ,ŋ,14
ə˞,ɔ,14
j,ɪ,14
ɹ,ɡ,14
t,θ,13
o,ɪ,13
ʔ,p,13
m̩,ɪ,13
æ,ɪ,13
ɦ,ɪ,13
ə,l,13
ʃ,ʒ,13
ɨ,z,13
ʔ,e,12
ɹ,ʃ,12
ə,ɑ,12
ð,s,12
d,ʔ,12
ŋ̍,n̩,12
ɾ,ɪ,12
ɪ,j,12
e,i,12
i,ɛ,12
ɹ,w,12
ʌ,ʊ,11
ɔ,a,11
ə˞,s,11
ɨ,m,11
ə̥,i,11
n,ɛ,11
ɦ,ɹ̩,11
ɜ˞,ɔ,11
ð,z,11
a,ɛ,10
s,ɪ,10
ə̥,ɹ̩,10
ʌ,a,10
d,ʃ,10
ʒ,ɹ̩,10
ɨ,ɾ̃,10
ə˞,u,10
ɦ,ʌ,10
ð,d,10
ʔ,a,10
ʉ,d,10
l,ɪ,10
ə˞,t,10
θ,t,10
H,ɪ,10
ɔ,s,10
ɪ,o,10
l̩,o,10
ɜ˞,h,10
ʒ,z,10
t,k,9
o,l̩,9
ə,n̩,9
j,ʒ,9
m,b,9
ɜ˞,ʒ,9
l,w,9
ɾ,ɾ̃,9
ɔ,ɹ̩,9
z,ʌ,9
i,ɹ,9
d,b,9
j,ɹ̩,9
ɾ̃,ɪ,9
ə,æ,9
z,d,9
ɛ,a,9
ʔ,n,9
ʉ,o,9
ɨ,ʒ,9
n,t,9
ə,t,9
æ,h,9
n,d,8
t,p,8
ɛ,ɹ̩,8
ɨ,a,8
ð,l,8
ʉ,ʃ,8
ʔ,u,8
ɜ˞,ʃ,8
l̩,ɪ,8
ʒ,ɪ,8
z,ʃ,8
ə,s,8
f,θ,8
o,ɑ,7
ɪ,s,7
ʊ,n,7
ʔ,õ,7
ɪ,d,7
t,ð,7
ɾ,ð,7
ə,d,7
æ,ʌ,7
ə,h,7
ʔ,s,7
æ,æ̃,7
ɜ˞,s,7
l̩,ɹ,7
ɪ,t,7
ɪ,ð,7
ʔ,d,7
w,l,7
l,ɾ,7
ʉ,ʌ,7
f,p,7
ə˞,i,7
z,n,7
ɹ,ɛ,7
k,ʔ,6
n,ɾ,6
ɔ,l,6
ɹ,u,6
a,ɔ,6
ɪ,ɑ,6
z,l,6
ʔ,i,6
ɛ,ɛ̃,6
ə,w,6
ŋ̍,ŋ,6
θ,f,6
ɪ,l,6
ʉ,ɡ,6
ɾ̃,ʌ,6
ɦ,ɾ,6
ʌ,æ,6
i,a,6
ɪ,n,6
a,o,6
ʒ,t,6
w,ʌ,6
w,ɪ,6
ɨ,ɪ̃,6
ɔ,ɛ,6
h,ʌ,6
w,ɹ̩,6
n,ð,6
t,s,6
ɨ,θ,6
o,a,6
p,ʔ,6
ɹ,i,6
o,ʊ̃,6
d,n,6
l,ð,6
ɛ,n,6
v,ʌ,5
v,ɪ,5
ɾ̃,ɹ̩,5
w,f,5
m,m̩,5
k,t,5
z,ɹ̩,5
ɔ,w,5
ɦ,l,5
ɨ,l̩,5
ɔ,l̩,5
ɜ˞,æ,5
ʉ,l,5
ɹ,ʊ,5
ʔ,ð,5
a,l,5
ə˞,b,5
ʌ,ɹ̩,5
o,l,5
ə,ɾ̃,5
ə̥,ʊ,5
w,o,5
ɪ,u,5
ŋ,m,5
ɦ,ɹ,5
ʊ,ɹ,5
ʉ,ɹ̩,5
i,æ,5
ɨ,ʔ,5
m,ŋ,5
j,ʌ,5
d,u,5
ɜ˞,d,5
o,w,4
ɛ,o,4
ʒ,d,4
ɜ˞,ɡ,4
ɪ,ʔ,4
d,ɛ,4
H,θ,4
ɦ,ɛ,4
ɪ,ɾ,4
a,e,4
u,ɪ,4
ɨ,f,4
w,u,4
ɑ,ʊ,4
ʔ,ʊ,4
ə˞,m,4
s,t,4
t,ʌ,4
ɨ,ɾ,4
ɔ,ɹ,4
ʊ,w,4
ʃ,f,4
ɔ,n,4
ʉ,m,4
ə,f,4
ɹ,v,4
t,ɹ̩,4
ə˞,h,4
n,s,4
w,ɔ,4
ɨ,ʃ,4
ɹ,f,4
ɪ,m,4
ɾ̃,ɹ,4
ə˞,ɾ,4
ə˞,w,4
t,b,4
ə,b,4
b,d,4
i,u,4
ɹ,ʒ,4
ɔ,u,4
ʒ,s,4
ɨ,w,4
m,l,4
u,ʌ,4
ʉ,ɹ,4
h,ɹ̩,4
h,u,4
ɑ,ɛ,4
H,ʌ,4
b,ɪ,4
æ,d,4
ɨ,ɛ̃,4
i,ʌ,3
ʔ,h,3
d,θ,3
w,ɹ,3
ə,ʔ,3
n̩,m̩,3
ə,θ,3
ɑ,l,3
ð,v,3
ə̥,j,3
ɾ,ʊ,3
h,ɛ,3
ə˞,ɡ,3
ɾ,ɹ,3
ɦ,æ,3
m,v,3
ɡ,d,3
ŋ̍,ɛ,3
ʔ,w,3
d,z,3
ə˞,f,3
ð,ɛ,3
m,n̩,3
ʌ,l̩,3
m,ʊ,3
m,ɪ,3
ɜ˞,t,3
ɪ,ŋ,3
ə˞,o,3
ɜ˞,l,3
ɪ,w,3
ŋ̍,i,3
ə,e,3
ɛ,ɑ,3
ɔ,ʃ,3
ɜ˞,u,3
d,ʌ,3
ɛ,ɡ,3
ɨ,ɡ,3
ə̥,p,3
ɨ,o,3
ɜ˞,i,3
ɜ˞,o,3
ʊ,ɛ,3
ʉ,ʒ,3
ɑ,ɑ̃,3
ɾ,ʔ,3
ŋ,ɡ,3
H,d,3
ɹ,j,3
ɦ,u,3
v,ɹ̩,3
o,u,3
w,b,3
ɾ,ʌ,3
ʃ,ɪ,3
ə̥,ʃ,3
z,ɹ,3
d,ʒ,3
h,j,3
s,u,3
ə̥,s,3
t,ʊ,3
ŋ,ɪ,3
t,ɹ,3
ʊ,s,3
ɹ,b,3
ɦ,ʊ,3
ɾ̃,ɛ,3
ʊ,ŋ,3
j,h,3
ə,i,3
ə˞,n,2
t,ɔ,2
n,ʊ,2
ɾ,l,2
ə˞,p,2
θ,v,2
ɹ,p,2
s,l,2
l,f,2
u,w,2
ɹ,t,2
ɔ,e,2
ɹ,e,2
ʊ,m,2
ə̥,ð,2
p,t,2
d,ɡ,2
ʊ,d,2
ə̥,l̩,2
b,ɹ,2
ə,v,2
ɔ,t,2
b,m,2
ʃ,t,2
ə,ʌ̃,2
ʔ,k,2
m,i,2
z,m,2
ʃ,d,2
v,w,2
ʊ,ɾ,2
ʔ,m,2
s,f,2
d,ɹ̩,2
ə,m,2
ɔ,ɪ,2
ʒ,u,2
s,ʌ,2
ð,f,2
ɦ,d,2
j,æ,2
ɾ̃,ð,2
ʃ,u,2
s,θ,2
j,ʃ,2
ə,ɾ,2
æ,s,2
ʉ,ɛ,2
ɨ,k,2
θ,l,2
m,ʌ,2
ə̥,θ,2
ɔ,h,2
ʌ,e,2
m,p,2
ŋ,k,2
ɛ,h,2
j,t,2
e,ʌ,2
z,u,2
w,ɛ,2
t,æ,2
ɾ̃,d,2
ɪ,ʒ,2
b,ð,2
θ,ʌ,2
ɪ,v,2
ʊ,ɑ,2
n̩,ɪ̃,2
d,l,2
ə,j,2
æ,ɛ̃,2
ɜ˞,n,2
d,ʊ,2
ʒ,ʌ,2
i,l,2
o,ɹ̩,2
ʉ,e,2
ɜ˞,m,2
H,t,2
ɛ,ɾ̃,2
v,l,2
l,s,2
ɹ,ɑ,2
t,ʒ,2
ʔ,n̩,2
ɾ,ɹ̩,2
u,ɹ̩,2
ɪ,ɪ̃,2
ə̥,n,2
ɨ,v,2
ʌ,t,2
m̩,ɹ,2
t,h,2
h,ð,2
ə,m̩,2
ɪ,ɛ̃,2
ɡ,s,2
d,ɹ,2
ɑ,ɪ,2
ɔ,ɾ̃,2
d,a,2
ɡ,t,2
ð,ŋ,2
t,ɛ,2
j,ɾ,2
t,f,2
ʔ,z,2
ə,z,2
ɡ,ɹ,2
ɹ,ɾ,2
e,s,2
ɾ,ʒ,2
ə,ʃ,2
ʌ,k,2
ɪ,a,2
ɑ,h,2
ə,a,2
l̩,ɹ̩,2
n̩,ʌ̃,1
ə,ɛ̃,1
l,a,1
h,k,1
n̩,w,1
l̩,ɾ,1
ʃ,z,1
ɔ,ʊ̃,1
i,ʔ,1
ɦ,n̩,1
h,ʃ,1
ɦ,e,1
ɾ̃,l,1
l,æ,1
ʃ,ɹ,1
o,n,1
t,u,1
ʊ,j,1
ʒ,b,1
ʃ,j,1
ɛ,ʊ,1
ɹ,a,1
i,ð,1
s,ð,1
e,d,1
ʊ,ʒ,1
ə̥,e,1
ŋ,ɾ̃,1
m̩,l,1
l̩,w,1
ɛ,l,1
ð,ɾ,1
o,t,1
ʊ,a,1
l,p,1
H,ɛ,1
ə̥,ɡ,1
ɾ,l̩,1
ʊ,ʃ,1
ɹ,k,1
ə˞,l,1
ʊ,ʔ,1
ə,p,1
ʊ,õ,1
o,ɹ,1
t,m,1
e,ɹ̩,1
ɹ,s,1
ŋ,f,1
l̩,m,1
i,ɹ̩,1
n,ɑ,1
a,ð,1
t,ʃ,1
v,ʊ,1
l̩,ɛ,1
ɪ,ʃ,1
b,w,1
ʌ,ɑ̃,1
æ,ʔ,1
z,p,1
ɛ,i,1
ɪ,θ,1
ɡ,l,1
ɾ̃,ŋ,1
ŋ̍,ʌ,1
ɡ,ŋ,1
ɾ,n,1
b,ɡ,1
ɔ,j,1
ɹ,o,1
ɦ,a,1
l,z,1
ʉ,ʔ,1
n,v,1
ɦ,ŋ,1
m̩,t,1
a,t,1
ʊ,e,1
e,ɔ,1
d,v,1
b,t,1
H,æ,1
ʌ,h,1
ɾ̃,o,1
ɑ,w,1
o,b,1
v,ɹ,1
ɔ,f,1
ɜ˞,b,1
w,p,1
v,z,1
ʉ,ʌ̃,1
s,n,1
j,ɛ,1
ɪ,k,1
ə,ʒ,1
v,ð,1
ɑ,n,1
u,i,1
ɹ,n,1
v,p,1
æ,ʃ,1
ɾ̃,i,1
ɾ̃,m,1
æ,n,1
ɡ,ʌ,1
f,ʊ,1
p,ʌ,1
i,n,1
ə̥,ɾ,1
ɾ̃,ʊ,1
z,ɾ̃,1
p,l,1
ɾ̃,æ,1
w,e,1
ɹ,ɔ,1
ɾ̃,l̩,1
ɦ,θ,1
z,h,1
θ,u,1
ʌ,ʃ,1
h,æ,1
z,ʊ,1
ɪ,b,1
ʊ,t,1
θ,ɪ,1
ð,w,1
ʃ,ð,1
ɦ,n,1
j,ɡ,1
h,e,1
ɨ,ʌ̃,1
p,ɹ,1
ə̥,w,1
ə˞,v,1
s,ɹ,1
æ,t,1
ɑ,o,1
ð,j,1
ɾ̃,t,1
ð,m̩,1
ʒ,l,1
ɔ,m,1
ɾ,u,1
l,v,1
ʉ,ɑ,1
t,ŋ,1
m,ʔ,1
i,ɪ̃,1
m̩,k,1
n,ɛ̃,1
l,ɔ,1
a,n,1
l,ɛ,1
f,m,1
t,ɡ,1
e,ɡ,1
ɛ,ɾ,1
i,s,1
ɜ˞,w,1
ɔ,õ,1
ɛ,w,1
ɪ,ʊ̃,1
d,i,1
ə˞,ð,1
ɛ,æ̃,1
æ,ɹ̩,1
v,s,1
ə̥,z,1
o,ɡ,1
p,ɪ,1
n,θ,1
a,ɹ,1
m̩,ɛ,1
l,ʃ,1
ɛ,u,1
w,m,1
l̩,n,1
m,s,1
ə̥,ɹ,1
ə˞,æ,1
ə˞,ɾ̃,1
æ,ŋ,1
ʌ,n,1
w,ɾ,1
v,m,1
ʔ,l̩,1
ɨ,ɑ,1
ə̥,n̩,1
ɑ,u,1
H,ʒ,1
ʉ,z,1
v,t,1
f,ɹ,1
v,ɡ,1
z,ɡ,1
ʌ,ʌ̃,1
k,ɪ,1
f,w,1
ɜ˞,ɾ,1
ɹ,æ,1
ɪ,ɡ,1
n,l,1
k,ð,1
ŋ,ɑ,1
a,u,1
h,ɔ,1
ɑ,ɹ̩,1
b,ʌ,1
ɹ,d,1
k,f,1
n̩,ŋ,1
e,z,1
b,s,1
l̩,ɑ,1
ə˞,a,1
o,m̩,1
ɑ,m,1
d,æ,1
ə˞,m̩,1
ɪ,æ̃,1
e,ŋ,1
ʊ,h,1
ð,m,1
ɛ,m,1
p,v,1
m,o,1
z,f,1
ɡ,h,1
ʊ,θ,1
ɹ,l,1
ɛ,ð,1
ɦ,j,1
ɪ,ɾ̃,1
n̩,ɹ̩,1
ð,ɡ,1
e,ɹ,1
n,ɪ̃,1
ʒ,ʊ,1
ɾ,z,1
s,m,1
ɔ,æ,1
ʔ,θ,1
ɪ,l̩,1
l,t,1
d,n̩,1
ə̥,f,1
n,ʃ,1
f,ɾ,1
ŋ,æ,1
e,ð,1
m,w,1
i,ʊ,1
ʃ,h,1
l,ɑ,1
ɾ̃,ɔ,1
d,k,1
n̩,ʊ,1
l̩,u,1
θ,d,1
l,d,1
ɾ̃,a,1
i,ŋ,1
ʊ,æ,1
f,s,1
a,j,1
a,s,1
ɦ,k,1
ɡ,b,1
ʊ,ɡ,1
ə,k,1
j,ɑ,1
ʔ,j,1
ð,b,1
n̩,b,1
æ,l,1
ɾ̃,b,1
ɛ,j,1
f,h,1
ʔ,ʃ,1
ə̥,m̩,1
w,t,1
t,i,1
ɦ,z,1
k,θ,1
ɾ,e,1
a,w,1
ɨ,p,1
ʌ,l,1
f,ʌ,1
p,ɛ,1
ɜ˞,v,1
ɪ,h,1
t,j,1
ɦ,i,1
h,ɑ,1
ɾ,i,1
ʌ,s,1
m̩,u,1
H,ɹ̩,1
n,ʌ̃,1
ʉ,h,1
m̩,n̩,1
ʉ,w,1
z,θ,1
n̩,l,1
