reference,predicted,count
z,u,1
l,s,5
ʌ,w,18
ɾ,ɾ̃,23
ʌ,θ,5
l̩,ɪ,9
ʌ,t,29
h,u,2
ʌ,ɾ̃,13
ɑ,n,5
t,ʌ,21
ʃ,u,2
t,n,35
i,u,19
z,ɛ,5
ɪ,ʔ,9
w,e,1
ʔ,ʊ,6
h,ɪ,7
u,w,6
ɛ,d,7
θ,ɪ,4
z,t,11
d,s,14
u,j,7
ɑ̃,ʌ,8
b,w,14
w,ɹ̩,3
ɑ̃,ɑ,17
t,s,23
ʊ,a,6
e,o,3
ð,e,4
m̩,ɪ,14
f,w,2
l,l̩,17
ɾ,z,3
z,ð,34
u,ɹ,1
h,ɛ,11
ɔ,ɪ,16
u,ʌ,33
o,a,8
ɹ,n,5
ɾ,ð,33
ɛ,l̩,3
l,ð,14
ŋ,ɾ̃,7
ʌ̃,ɑ,4
l,b,7
ʊ,ɾ,12
n̩,ɾ̃,9
ɪ,ð,38
ɪ̃,ɪ,79
i,ŋ,4
ɛ,j,4
θ,h,2
ɹ,ʃ,8
ɛ̃,ɛ,31
o,w,7
ʌ,d,27
ŋ,ʔ,2
j,ɾ,3
ʔ,ʌ,8
ɛ,f,1
ɑ,ɪ,16
ɹ,w,7
ʊ,æ,7
i,ʌ,15
ʌ̃,ʌ,31
n̩,i,2
a,n,9
ĩ,i,14
n,v,6
æ,ɹ̩,2
f,θ,10
ɹ̩,d,1
ð,ɹ,2
v,ɪ,11
l,ʊ,12
d,v,8
j,m,3
m,v,14
a,o,16
d,ʔ,21
l,ɪ,11
ɹ,v,12
o,h,3
ʊ,ɛ,20
æ,ɾ̃,4
h,i,1
j,u,10
o,e,4
j,o,3
ɪ,j,18
k,ʔ,7
ʔ,a,3
b,v,20
ŋ,m,11
ɛ̃,ɪ,11
a,v,6
j,ʃ,6
ð,ʌ,31
n,æ,7
m,n,44
ð,ɔ,1
ɪ,l,19
ʃ,ɹ̩,5
h,l,1
ʊ,m,1
ɾ,b,1
ɾ,i,3
ɛ,ð,14
ʔ,m,2
s,ɹ,8
ɾ̃,ɪ,13
n̩,s,4
ɛ,h,15
ɹ,m,4
w,v,8
a,ɹ̩,6
ɪ,ɹ,17
ʔ,i,3
b,ʔ,5
ʊ,w,23
w,l,17
ð,ɑ,4
ɾ̃,o,5
ɔ,ʊ,6
d,ɾ̃,7
ð,p,3
ɛ,n̩,30
ɔ,v,1
ŋ,ɾ,3
ɾ̃,ɛ,5
ɛ,t,12
ã,a,31
ɡ,ŋ,5
k,h,3
ɡ,ʌ,5
ʔ,ɪ,7
n,t,7
m̩,b,8
β,p,13
ɹ̩,m,2
m̩,l,3
m,ɹ̩,3
s,d,7
æ,n,9
ʔ,l,4
ʌ,ɾ,14
e,u,3
a,l,4
ʃ,h,2
w,ɔ,4
m,o,3
ʃ,s,55
m,ŋ,5
n,ɹ̩,4
ɪ,o,10
n,ʊ,6
ʊ,s,7
i,e,54
ɪ̃,j,2
l,z,3
v,b,51
i,ɛ,30
ʊ,ð,12
ɪ,d,21
j,d,4
n̩,t,9
m̩,ɹ,3
ɛ̃,ʌ,9
w,h,4
ɛ,ɾ̃,6
ɾ̃,ʔ,4
l̩,ɛ,5
n,w,4
ɔ,n,3
θ,e,1
ɾ,ʔ,19
m̩,ɹ̩,3
ɔ,ɹ̩,46
s,ʒ,3
w,z,2
ɹ̩,ɑ,13
n̩,æ,6
a,i,5
l̩,ʊ,3
m,h,2
ɹ,k,3
n̩,w,1
v,ɹ,4
ɾ̃,h,4
ŋ,n̩,4
ʃ,ʒ,46
ɑ,ɹ̩,30
s,l,4
b,m,6
ʃ,ɹ,4
ʃ,z,13
z,ɪ,19
o,ɾ̃,5
s,ʔ,6
ʌ,i,40
o,n,5
ʌ̃,n̩,5
ɑ,h,2
f,æ,2
ʌ,l,20
m,z,2
t,z,13
ʊ,b,4
i,ɾ,3
n,i,9
ɾ,ɪ,7
ɔ,u,2
n̩,ʔ,3
ɡ,d,2
ɾ,l,2
t,u,3
ɹ,ɑ,3
d,p,2
ʃ,d,13
i,ʒ,2
w,n̩,2
d,ʊ,5
v,ð,7
s,ʌ,25
ð,b,10
ɾ̃,m,13
w,ʌ,11
n,m̩,1
w,o,7
a,ʊ,5
u,ð,1
ʔ,k,7
j,ɛ,11
t,ɹ̩,4
ɹ,ʌ,14
ɾ̃,ŋ,6
d,ʌ,15
m̩,n̩,21
l,n,5
n̩,l,1
õ,ʌ,5
ʊ̃,z,1
õ,n,1
ʊ̃,o,7
ð,j,2
t,æ,5
l,ʌ,18
ɔ̃,ɔ,12
ŋ,ɪ,5
o,ɹ̩,6
z,i,5
ɹ,d,3
k,ʌ,6
m,s,4
s,m,5
ʊ̃,ð,1
æ,h,4
æ̃,i,1
m̩,n,2
ʌ,k,10
m,b,21
f,s,8
ð,s,6
ʌ,ɹ,17
ũ,u,1
ɹ,t,5
ɛ,ʊ,6
s,θ,14
θ,k,2
b,e,1
v,ʔ,3
m,ɾ̃,2
ẽ,e,8
a,ɾ,3
ɾ̃,ʊ,3
ɾ,ɹ̩,3
l,a,6
p,w,2
ʌ̃,ɾ,2
h,o,1
ɔ,j,1
e,p,1
ɪ,m,10
ʌ,v,11
j,ɡ,17
k,n,4
e,ʌ,18
w,f,3
ʊ,t,7
t,ð,55
ɪ,ɡ,7
w,n,1
f,k,1
ɾ,s,2
ʃ,t,7
ɪ̃,m,3
ʌ̃,t,2
ð,t,14
ʌ,j,8
u,l,3
m̩,t,2
t,w,7
ɛ,ɾ,8
n,j,6
w,m,6
o,m,3
ʊ,h,4
n,ɡ,3
ʌ̃,m,2
n,a,7
l,ɑ,3
ʃ,ɑ,3
ɹ̩,i,9
ɑ̃,ɹ,1
z,ʌ,6
ɛ̃,n̩,3
ʌ̃,n,4
v,w,9
t,v,4
f,ɹ̩,1
n,l,6
b,ɪ,6
ɛ̃,e,2
d,ɔ,2
ʌ̃,ɾ̃,2
ʃ,n̩,1
ʃ,i,3
ʌ̃,ɛ,7
m,ɔ,1
m,ɛ,7
d,ɹ̩,3
ʃ,ɪ,11
ʊ,ɹ,13
h,k,2
t,f,8
o,ɾ,3
b,d,6
n̩,ɾ,1
b,n,2
m̩,z,1
b,ɡ,2
ʒ,ɾ,2
v,t,3
ɪ̃,ɾ̃,2
ɛ,m,6
n,e,4
n̩,ŋ,6
ʒ,u,1
ɑ̃,ɔ,1
ʃ,ʌ,1
f,ʊ,1
u,n,3
j,ʌ,5
ɹ,ɛ,7
d,n̩,2
e,ɾ,2
n,l̩,1
a,n̩,1
ɔ,ɡ,1
ɹ,o,3
j,ʊ,4
ɾ̃,j,4
ʊ,f,3
ɹ,p,3
o,ŋ,1
ʊ,n,7
a,ɾ̃,2
ɾ,ɔ,2
n̩,j,3
ɾ̃,l,3
w,ð,4
h,ɑ,2
m,n̩,1
v,θ,1
ɾ,n,6
ɪ,z,14
ɛ,θ,1
ɔ,l̩,3
æ,z,2
ɹ,s,2
n̩,ɡ,2
p,t,7
z,l,2
j,æ,5
θ,p,3
l,o,3
o,s,1
l,d,1
u,ɹ̩,10
l,v,6
a,b,1
i,ð,2
ð,n̩,3
ɛ,l,7
s,k,2
v,l,2
ɹ,i,2
ɡ,ɛ,4
ɡ,v,1
a,ʒ,1
a,ð,6
s,ɡ,2
æ̃,ɛ,5
ɛ̃,j,1
ʊ,ɾ̃,7
ĩ,ɪ,5
ɔ,æ,6
h,f,2
i,b,2
ɡ,ɪ,3
ð,d,16
f,ɛ,2
m,p,16
ʌ,ŋ,3
z,ʃ,6
ɛ̃,a,1
O,m,1
ʒ,ŋ,1
ɹ,ɾ̃,4
ã,ɪ,1
ɹ̩,ʃ,2
ɛ,ɡ,3
ɡ,ʊ,3
i,ɹ̩,5
ɛ,o,6
f,h,1
f,ɾ̃,1
d,ɡ,3
j,w,5
v,p,6
i,n,4
n,f,2
t,b,5
θ,ʌ,6
ɹ̩,l̩,2
ɹ̩,s,4
z,k,2
h,θ,2
v,m,8
z,ɾ,2
ɑ,m,4
ɑ,ɾ,4
d,a,5
z,m,2
u,s,1
ʒ,ɪ,10
b,ʌ,1
m,ʔ,6
o,f,1
l,æ,1
ʌ̃,l,1
ɾ̃,ɡ,3
ʒ,b,1
t,ʊ,9
ɑ,u,1
m,ɪ,8
ɛ,z,4
m,ð,6
ɔ,w,6
j,k,4
o,j,3
ĩ,ɛ,1
l̩,ɔ,2
t,ɹ,4
ʒ,d,3
ʔ,f,1
d,w,2
n̩,z,3
ɾ̃,ð,5
ɛ,u,2
n̩,d,1
n,o,4
b,a,2
a,ɹ,4
a,s,1
p,m,2
a,l̩,1
ɑ,b,2
ɪ,s,12
d,ʃ,6
f,b,5
z,ʊ,2
k,v,1
p,n,2
j,l,3
u,ɔ,1
ɡ,n̩,2
ŋ,ð,2
ɾ,ɹ,2
ɹ,ʊ,6
ʔ,v,1
ɡ,a,3
ɪ,a,2
i,ʊ,6
ʃ,ʊ,2
a,m,2
b,t,1
a,t,2
ʌ,p,3
ŋ,ɛ,1
d,j,5
o,æ,8
ʊ,d,6
d,ɹ,1
t,j,1
ʃ,n,2
ã,o,1
e,ɹ,4
l̩,ɹ,1
ʊ,z,6
b,ð,10
ʌ,ʃ,5
ɹ̩,u,6
ʊ,n̩,3
n̩,ɹ̩,2
k,ɪ,6
θ,ʒ,1
u,ɛ,10
t,l,7
ð,w,3
w,ɛ,3
z,w,1
e,ɾ̃,1
ʌ̃,u,1
ɔ,i,1
e,ɹ̩,5
t,k,12
b,ɛ,5
æ,θ,2
i,t,1
ʒ,i,4
h,æ,2
ɹ̩,ð,4
æ̃,ɪ,4
æ̃,z,1
ɾ̃,ʌ,6
f,ɹ,1
j,s,4
i,m,1
n̩,ʊ,3
ð,f,3
w,j,3
ʊ,ɡ,2
ɛ,v,4
t,ɑ,5
ɛ̃,ɾ̃,3
ã,n,1
ɪ̃,a,1
ɛ,b,7
v,ɡ,1
ɾ̃,i,2
e,f,1
b,j,2
æ,e,12
n,ɑ,6
e,b,1
θ,s,12
m̩,e,1
v,j,1
i,æ,10
n,u,2
ɑ,ɾ̃,2
z,b,1
i,n̩,3
m̩,f,3
ã,t,1
ʊ̃,a,2
õ,u,2
θ,n,2
h,b,2
l,θ,1
θ,n̩,1
d,k,3
h,e,1
m̩,p,5
t,a,6
m,m̩,9
ʒ,m,1
ɹ̩,o,2
ʔ,h,1
z,d,7
ɹ̩,v,4
w,ɡ,1
ɹ̩,ɾ̃,2
ɪ,p,3
ĩ,ɾ̃,1
l̩,ɾ,2
ʔ,z,1
ɹ̩,l,3
ɾ̃,u,2
p,u,1
æ,v,3
ɑ,n̩,1
v,ʌ,7
ɛ,n,11
l̩,u,5
f,ʌ,3
j,θ,1
ʔ,b,2
ʊ,i,5
ʊ,ʒ,3
t,ɛ,17
ɛ,ɑ,16
b,ɹ̩,2
t,ŋ,1
i,ʃ,2
l,w,6
j,b,5
ɛ,w,3
ɾ,n̩,1
ɾ,j,1
ɪ,f,5
ŋ,ʌ,4
a,ŋ,1
u,h,2
l,ɛ,3
ð,m,6
e,v,2
p,ʔ,4
ɾ̃,a,3
u,ʔ,1
l,ɾ̃,1
m,ʌ,6
f,ð,2
ɔ,e,2
u,ŋ,1
ð,ŋ,1
l,i,4
ɹ,ʔ,2
æ̃,e,2
v,ɾ,1
æ,j,2
e,n,3
i,ɾ̃,3
a,ʔ,4
l,f,2
e,l,5
ð,z,4
ð,a,2
ɛ̃,n,3
ð,i,1
ĩ,n,1
ɾ,ɑ,3
ʌ̃,ʊ,1
ʔ,w,1
v,l̩,1
θ,ɛ,2
ɹ̩,æ,1
ɹ̩,f,1
s,ɹ̩,1
v,ɑ,1
ɑ,l,1
õ,m,1
ʊ̃,ɑ,1
ɑ,p,1
l,ɹ,3
ẽ,p,1
ɪ̃,ɹ,2
ð,u,1
ŋ,i,3
i,o,2
w,ʊ,4
i,z,4
ð,æ,3
s,æ,2
ɛ,ʔ,3
e,ʊ,1
ɪ,ʒ,2
ɛ̃,b,1
ɹ,e,4
ð,ɾ̃,1
ẽ,æ,2
m̩,v,2
n,ɹ,8
a,d,2
ɛ,s,2
ɾ,ʊ,4
ɹ̩,t,2
ɾ,h,2
ŋ,a,1
ɹ̩,ʔ,2
õ,ɾ̃,5
j,ɑ,2
m̩,ʒ,1
k,ʃ,1
ɾ̃,w,2
æ,t,3
ɔ,a,4
s,ʊ,4
l,j,2
ð,h,1
o,ʒ,1
ɛ,k,3
s,ɛ,7
m,ɑ,3
v,o,1
ʔ,s,2
n,k,3
ʌ̃,o,4
j,ð,6
ɾ,k,1
ʔ,ɹ̩,1
m,d,4
i,ʔ,1
m̩,ʊ,1
n,θ,3
ɹ,ð,6
æ,ʒ,1
j,ɾ̃,3
s,b,2
ɔ,l,1
ɾ̃,ɹ,3
n̩,h,1
ɪ,ɔ,1
v,z,2
ɔ,ð,4
i,a,4
v,ɛ,2
l̩,e,1
i,p,2
v,ɾ̃,1
ʊ,ʔ,7
o,i,2
h,t,2
ɛ,m̩,1
p,ʊ,2
ɹ,j,2
l̩,a,1
e,w,1
ɹ̩,p,1
n̩,b,2
ð,ʊ,2
d,h,2
ɔ,h,2
w,æ,5
æ,m,1
θ,ʔ,1
ð,k,1
ŋ,ʊ,10
w,k,1
ʔ,ɑ,1
m̩,o,1
a,z,1
k,j,3
j,ŋ,1
t,ʃ,4
f,ɑ,1
ɑ,θ,1
f,d,2
ɡ,z,1
f,l,1
t,ʒ,3
p,a,1
b,ɹ,1
d,o,1
o,ð,4
ŋ,d,3
ɹ̩,b,1
m,l,5
ɑ,ʊ,3
u,v,3
z,a,2
e,æ,22
ɑ,w,2
t,e,2
u,ɾ,1
t,i,2
æ,n̩,1
h,ʊ,1
æ,b,1
n̩,v,2
ŋ,ɡ,4
d,e,3
m,k,1
p,j,1
ɹ,a,2
d,ŋ,1
ʔ,ɹ,2
i,s,3
f,ɔ,2
e,j,1
ʒ,j,1
t,ɔ,1
d,ɑ,6
i,w,1
ɡ,m,1
t,n̩,4
n̩,a,2
k,ɑ,4
v,e,1
ɹ̩,j,1
k,æ,2
z,æ,1
i,l̩,1
ʊ,ʃ,1
æ,d,2
v,ʊ,2
ɑ,z,1
a,u,1
k,ð,3
ɛ,ŋ,1
s,e,1
z,f,2
ɔ,d,1
ɾ̃,z,1
ɹ,u,1
k,s,1
j,a,1
ʊ,p,3
l̩,n̩,3
ʃ,k,2
ʒ,t,2
ʊ,ɑ,5
ɪ̃,i,4
ɛ̃,o,1
ɡ,j,1
d,m,1
ɛ̃,m,1
ɪ,e,4
k,u,1
ɑ,k,2
ɑ,j,1
ɹ,ŋ,1
h,ɡ,1
ʊ,j,3
t,m,2
s,j,1
d,i,1
ɾ,ɡ,1
j,n̩,1
f,j,1
s,a,2
æ,l,2
v,a,1
ɔ,ʔ,1
ʃ,m,2
ʒ,ɛ,3
ɪ,ŋ,3
ɹ,l̩,2
i,k,1
ŋ,o,1
u,ɡ,2
l̩,ɹ̩,1
õ,ɪ,1
ɾ,o,1
ɪ̃,ɛ,4
ʃ,ŋ,1
ɾ̃,e,1
æ,ɡ,1
e,ɡ,1
j,z,1
t,ɡ,2
ɑ,v,1
ʔ,æ,1
ɹ̩,w,1
ɹ,f,2
k,ŋ,2
z,θ,2
θ,v,1
e,m̩,1
k,b,2
k,m,2
w,ɑ,2
v,i,2
u,b,1
ɡ,ð,1
ð,ɡ,3
ʒ,s,4
ʃ,j,1
u,l̩,3
j,ɹ̩,2
ɪ,θ,5
ɹ,æ,1
f,ɪ,2
l,ɹ̩,1
o,n̩,1
ɔ,m,1
p,k,1
p,ɛ,1
m̩,j,3
m,j,3
õ,ɾ,4
h,ɔ,1
n̩,e,1
k,t,2
i,h,1
h,p,1
θ,ŋ,1
o,p,2
ʌ̃,a,1
d,u,1
b,l̩,1
e,θ,1
ð,ʔ,3
z,ʔ,1
ĩ,e,1
t,ɾ̃,3
w,s,2
ɡ,ɾ̃,1
ɾ̃,v,1
ɑ,s,3
k,l,4
u,e,1
j,e,1
n̩,ð,2
ɪ̃,ʌ,2
ẽ,ɛ,1
ã,ɹ,1
ʊ̃,ʌ,2
d,ʒ,2
o,ɹ,1
ʔ,j,1
s,ŋ,2
i,l,1
i,ɡ,1
ɡ,n,2
a,ɪ,2
b,s,1
æ,u,1
v,ɹ̩,1
v,h,1
u,t,2
h,ʃ,1
ʔ,ʃ,1
l,h,1
ʌ̃,æ,1
ɹ̩,z,2
æ,f,1
ã,ʌ,1
ʊ̃,ɾ̃,1
k,ʊ,2
f,ʃ,2
ʃ,ɔ,1
m̩,w,2
ʌ̃,i,1
b,ʊ,1
ʃ,o,1
m̩,ð,2
d,θ,3
k,e,1
n̩,ɹ,1
e,h,4
θ,l,1
ɾ,e,2
h,w,1
b,z,1
ɾ,ʃ,1
s,f,3
ɑ,ʔ,1
ɹ,n̩,1
d,æ,1
h,d,1
l,ɔ,1
ɾ,ɛ,2
f,t,1
h,ɹ̩,2
ĩ,æ,1
z,v,1
æ,k,1
ʔ,ɡ,1
ɪ,ʃ,4
e,n̩,1
p,ɑ,1
h,n,2
ɾ,m,1
e,s,2
i,d,1
ʃ,f,1
e,d,1
a,θ,1
ɛ̃,t,1
ɑ̃,w,1
p,l,1
θ,a,1
ɾ̃,æ,1
b,l,1
ʔ,ɾ̃,1
o,v,1
æ,ɾ,1
ɔ,ɾ̃,1
h,s,1
m,u,1
ɪ̃,ŋ,1
ɪ̃,θ,1
n,***,592
ɪ,***,1099
ɾ,***,95
l̩,***,25
b,***,74
f,***,52
j,***,152
ʌ,***,909
ʔ,***,307
h,***,152
t,***,645
ð,***,170
l,***,274
k,***,111
ɛ,***,256
ʊ,***,777
s,***,278
ʃ,***,155
a,***,148
ɑ,***,96
æ,***,120
m,***,268
ɹ,***,608
i,***,174
d,***,414
ʒ,***,102
θ,***,43
m̩,***,170
p,***,42
o,***,143
ɾ̃,***,137
v,***,157
ŋ,***,81
n̩,***,105
e,***,173
ɡ,***,35
z,***,110
w,***,134
u,***,88
ɹ̩,***,75
ɔ,***,41
ʊ̃,***,13
õ,***,6
ʌ̃,***,9
ɪ̃,***,10
I,***,1
E,***,1
ɛ̃,***,4
ĩ,***,4
æ̃,***,3
ẽ,***,1
ã,***,1
β,***,2
A,***,1
U,***,1
H,***,1
***,j,127
***,ɛ,348
***,ʌ,735
***,ʊ,417
***,l,387
***,ʒ,63
***,ɪ,1305
***,s,293
***,ɾ̃,168
***,t,560
***,n,721
***,n̩,129
***,ð,307
***,h,159
***,k,177
***,p,96
***,ɹ,363
***,m,289
***,u,78
***,ɾ,231
***,ʔ,276
***,v,221
***,d,323
***,w,194
***,ɔ,48
***,θ,84
***,e,141
***,b,140
***,ʃ,127
***,ɡ,78
***,z,165
***,ŋ,128
***,ɹ̩,123
***,a,130
***,f,84
***,ɑ,94
***,i,217
***,æ,117
***,o,90
***,l̩,33
***,m̩,2
