reference,predicted,count
ɑ,e,1
b,ʔ,9
b,m,7
ʊ,e,3
ʃ,ɹ,5
ʃ,z,12
h,i,1
w,ɹ,12
ɾ̃,ɛ,6
s,ʔ,5
ʌ,i,35
ʊ,n,8
ʌ̃,n̩,4
ɑ,h,3
t,æ,5
m,ɛ,9
ɪ,h,13
t,i,2
ɾ,ʌ,5
ð,æ,5
ɪ̃,ʌ,3
f,ʊ,4
ɡ,d,2
ʔ,l,3
t,ʌ,18
u,o,10
ɹ,ɑ,4
ɡ,i,1
ʃ,d,22
i,ʒ,1
ɹ,ʌ,21
ɛ,n,13
v,ʌ,10
h,ɾ,1
æ,e,13
ʒ,ʃ,9
b,w,4
s,ɾ̃,1
s,ʌ,24
ɾ̃,m,16
u,l̩,6
w,o,3
a,ʊ,7
ɾ̃,ʌ,7
u,ð,1
m̩,n̩,27
ʔ,æ,2
t,ɹ̩,6
m̩,ɪ,7
ð,ʌ,21
ɾ̃,ŋ,3
ʌ,ʃ,7
ɹ̩,u,5
ɾ̃,l̩,1
β,f,1
ɛ,l,5
ʃ,s,49
m,l,2
ɹ̩,ɔ,9
ɾ,ð,32
õ,n,3
ʊ̃,o,7
k,d,4
ɔ̃,ɔ,9
ɔ̃,o,3
w,ʌ,16
ŋ,ɪ,4
o,ɹ̩,4
z,i,1
ɹ,d,4
õ,ʌ,3
ʊ̃,ð,1
ɾ,h,2
v,ʔ,5
æ̃,i,1
m̩,n,5
ʌ,k,6
ũ,u,1
a,ð,6
a,n,7
ɹ,t,3
o,e,2
i,ɾ,3
θ,k,3
ɾ,ɹ̩,2
ẽ,e,5
ɾ̃,ʊ,1
ʊ̃,n,2
l,a,4
p,w,2
ʌ̃,ɾ,2
h,o,2
ɹ,i,2
ʃ,w,1
ɪ,b,10
ɔ,j,1
m,k,1
ɪ,p,4
ð,b,9
ʔ,i,3
w,f,3
n,s,6
ɪ,ɡ,5
t,m,3
s,a,4
f,ɪ,2
ã,m,1
ɾ,s,1
n,ɔ,1
ʃ,t,4
ɪ̃,m,2
ɔ,ɡ,3
ʌ̃,t,2
ʌ,j,5
m̩,t,3
ʒ,o,1
t,w,6
ɛ,ɾ,8
n̩,o,2
o,m,3
ʊ,ɔ,3
ð,e,3
s,f,1
d,ʃ,7
j,b,4
ʌ̃,ʊ,1
ʃ,ɑ,2
ɑ̃,ɹ,1
ʃ,l,2
j,ɑ,1
ɛ̃,n̩,2
ʌ̃,w,1
v,w,8
f,ɹ̩,1
ɛ̃,e,2
d,ɔ,1
j,h,4
ʃ,i,4
d,k,5
e,m,3
ʒ,ɛ,3
ʃ,ɾ,5
ɾ̃,æ,1
ɪ,m,14
s,i,4
ʌ̃,ɛ,7
d,ɹ̩,4
ʒ,ɑ,1
ʃ,ɪ,10
ʊ,ɹ,10
h,ɡ,1
t,f,9
n,a,6
b,d,7
m̩,z,2
n̩,ɾ,2
ʃ,ʊ,2
l,d,4
b,ɡ,2
ʒ,ɾ,3
v,t,2
ɪ̃,ɾ̃,3
ɪ̃,i,3
ʃ,u,1
ʃ,ʌ,4
ɑ̃,ɔ,2
u,ʌ,25
u,n,1
ɔ,a,2
ʒ,ɪ,13
æ,o,1
i,h,4
e,ɾ,4
ʒ,t,3
a,n̩,1
d,h,2
i,ʔ,1
j,ʊ,4
ʊ,v,6
ʔ,m,5
ɛ,s,5
t,n̩,8
ɾ,ɔ,2
o,ɹ,2
æ,h,2
b,ɛ,4
o,n,1
ɪ,θ,6
l,ɾ̃,5
m,s,3
ɑ,ɾ̃,1
ɹ̩,f,3
ɹ,s,4
ɔ,u,1
z,l,1
θ,p,1
i,ʃ,3
ɪ,ŋ,9
i,m,2
h,a,4
j,ɪ,31
m,b,12
s,k,1
w,a,2
ɡ,ɪ,3
o,v,1
ʊ,ʒ,2
ʃ,j,2
æ̃,ɛ,8
t,ɾ̃,3
w,n,1
ɪ,ɔ,3
ɛ̃,j,1
ʊ,ɾ̃,4
õ,ɾ,7
ĩ,ɪ,6
ɔ,æ,5
f,b,3
m,t,1
ʊ,k,3
ʌ,ŋ,1
z,ʃ,2
ɛ̃,a,3
O,m,1
ɹ,ɾ̃,4
ð,t,13
d,æ,1
h,v,2
m,ʌ,9
f,m,1
i,ɹ̩,9
ɛ̃,o,1
f,ɾ̃,1
t,v,3
ʒ,s,3
s,v,3
j,w,3
v,p,7
v,ð,5
ɹ̩,l̩,3
v,d,3
h,θ,2
ɹ̩,ʃ,2
v,m,7
z,ɾ,3
j,a,3
a,ɾ,3
ɹ,u,4
d,a,5
z,m,3
u,t,2
ʌ̃,ɾ̃,2
z,d,6
b,ʌ,3
z,ʌ,4
w,ð,5
ʊ,f,3
m,ð,6
e,ʌ,20
l,æ,2
ð,ɛ,15
e,j,4
ɾ̃,ɡ,1
ʒ,d,4
ʌ,b,6
ŋ,ɛ,3
ɑ,u,2
o,w,8
m,ɪ,10
ɛ,z,3
ɔ,w,6
ʃ,ɹ̩,4
ĩ,m,1
v,ɪ,11
ɛ,m,5
a,u,1
n,l̩,2
l̩,n,1
p,ð,1
d,w,1
s,m,5
ĩ,a,1
a,k,1
ɛ,b,5
p,m,3
ʃ,ð,1
j,ɛ,9
s,p,2
ɑ̃,a,1
ʊ,b,2
ɛ̃,m,2
k,v,2
ɹ̩,n̩,2
p,n,1
j,l,2
ŋ,i,3
p,t,5
i,b,3
ð,o,5
t,ɛ,18
ɹ̩,ʒ,1
θ,ʒ,2
ɡ,ɾ̃,1
ŋ,ð,2
ɔ,t,2
ʔ,v,2
l,t,3
k,n,2
b,t,3
a,t,2
o,ʃ,2
æ̃,e,2
s,θ,19
ɾ,o,1
k,t,4
ẽ,i,1
ɪ̃,ɛ,6
ʌ̃,j,1
t,o,2
ɑ̃,n,1
ð,d,7
ʊ,d,9
e,ɹ,2
ʊ,o,1
b,ð,11
m̩,ð,2
o,l,4
ʊ,n̩,4
m,ʔ,6
i,ŋ,3
e,l,2
k,ɹ̩,1
n,b,3
ð,w,3
æ,ɹ,1
e,ɾ̃,1
n̩,ŋ,3
ʌ̃,u,2
ɔ,i,2
e,ɹ̩,4
n̩,m,5
t,k,14
i,t,1
t,ɡ,2
ʊ,t,5
ʒ,i,3
ɹ̩,z,4
l̩,ɾ,4
f,t,2
ɾ̃,ð,4
j,ɹ,2
u,z,1
æ,u,3
ɹ,ʊ,12
n̩,ʊ,4
i,l,2
ð,f,3
p,s,3
w,j,3
l̩,ɹ̩,2
ɛ̃,n,4
ɛ,u,3
ɛ̃,ɾ̃,1
v,ɡ,1
n̩,ɹ,2
ɾ̃,ɑ,2
ɔ,ŋ,1
ɹ̩,l,2
k,ɑ,3
æ̃,ɹ,1
ẽ,ɪ,1
h,s,3
n̩,s,5
m̩,ɑ,2
ɑ,ɾ,3
a,m,2
ã,z,1
ʊ̃,a,1
õ,u,2
θ,n,2
ɛ,w,6
θ,n̩,2
a,ɹ̩,5
m,j,5
i,d,1
ɛ,ʔ,5
ɹ,ð,8
n,ɹ,8
ʒ,m,1
ɹ̩,o,4
ɹ̩,w,2
ʊ,ʔ,4
s,j,3
b,ʊ,3
h,ɑ,2
æ,ɾ̃,4
æ̃,ɪ,2
ɹ̩,ɾ̃,3
i,ɑ,1
ĩ,ɾ̃,1
m,ɑ,2
n,z,3
l,j,3
l,m,3
h,ɔ,1
õ,ɔ,1
ʔ,ŋ,1
j,k,2
l,f,2
ẽ,æ,3
ŋ,n̩,2
z,p,1
ɛ,ɑ,18
æ,θ,1
o,ɾ̃,1
θ,f,6
ɾ,n̩,1
l,w,5
m,θ,2
w,θ,2
ŋ,ʌ,1
a,ŋ,1
ð,m,3
ɹ,p,3
m̩,h,3
ɹ,n,3
ɑ,n,3
n,f,1
m,n̩,4
ɾ̃,a,2
m̩,f,1
i,z,4
ɹ̩,n,3
θ,z,2
z,θ,4
f,ð,4
ɔ,e,1
w,ɔ,3
u,ŋ,1
i,θ,3
e,n,2
ɡ,ɾ,1
i,ɾ̃,4
m,f,2
l,θ,2
ʊ,ʃ,3
ɛ̃,ʊ,1
ẽ,m,1
ɪ̃,d,1
ʔ,ɛ,3
ĩ,n,1
ɾ,w,1
ʊ,z,1
ʔ,o,1
d,ɑ,8
e,ð,2
v,n̩,4
k,ɹ,2
θ,ɛ,1
ɹ̩,æ,2
ʌ,p,4
j,ʒ,3
v,ɹ̩,2
ɡ,ʊ,1
n̩,z,1
ɑ,l,3
m,p,4
ʊ̃,ɑ,1
ɑ,p,1
l,ɹ,3
ẽ,p,1
ɪ̃,ɹ,1
ð,u,1
k,ŋ,3
ʔ,ɾ̃,2
ʃ,h,1
i,o,3
s,w,1
æ,t,3
s,æ,2
e,ʊ,1
ɪ̃,ʊ,2
v,z,2
ɛ̃,æ,1
n̩,ɡ,1
d,z,6
θ,s,6
ɛ,f,2
ŋ,a,1
ɹ̩,ʔ,5
l̩,b,1
ɪ,ʃ,4
b,k,2
ɾ,v,1
ʔ,θ,1
ɾ̃,j,2
ɹ̩,e,3
v,ɾ,2
ɑ,s,4
s,ɛ,6
ʌ̃,o,3
ð,s,4
j,ð,5
ð,ɾ̃,1
s,b,3
s,o,4
ɾ̃,ɹ,2
ɑ,m,1
n̩,h,1
m,h,1
k,f,2
ð,ɔ,1
n,ɡ,2
p,ʌ,2
ɾ̃,θ,1
ɔ,θ,1
i,a,4
v,ɾ̃,1
e,v,2
l,ɔ,5
æ,d,4
ʔ,ɡ,2
m̩,p,1
p,ʊ,6
ɹ,e,2
ɹ,j,1
l̩,a,1
ɹ̩,ʊ,2
ɾ̃,z,2
h,ʊ,2
ɹ̩,v,2
ɹ,f,4
s,ɑ,1
ð,a,5
ɹ,ʔ,3
o,ʔ,1
w,p,1
z,k,2
k,θ,1
e,h,3
h,m,2
m̩,o,2
k,z,1
t,l,4
ɔ,l,2
ɹ,ŋ,1
ɾ̃,ʔ,2
f,ɑ,1
ɡ,a,2
ɾ̃,l,1
f,d,2
ɡ,z,1
f,l,2
t,ʒ,7
p,a,2
k,ɾ,1
ɡ,f,1
ɛ,v,4
ŋ,d,2
v,o,1
ɹ,a,6
b,h,1
z,ɹ,1
d,ɡ,2
t,ɹ,4
ʔ,h,2
j,ɹ̩,4
k,l,4
ð,ɑ,3
t,e,2
u,ɾ,1
æ,n̩,1
l,n,4
a,b,1
æ,b,1
n̩,v,2
ɾ,ʊ,3
ð,ɡ,2
d,e,1
ʔ,j,2
l,s,4
æ,s,1
ʔ,a,2
f,z,1
ð,ʊ,1
e,z,1
i,s,1
æ,z,1
k,ʌ,1
j,æ,4
ɡ,m,2
l,v,2
e,d,1
n̩,a,1
v,e,1
d,j,5
ɹ,o,2
ɹ̩,j,2
k,ð,3
z,æ,2
ɔ,l̩,2
i,l̩,1
ŋ,z,1
v,ʊ,3
ʃ,θ,1
k,ɛ,3
z,u,1
ʒ,ʌ,1
l,ɡ,1
d,ɹ,3
ɾ,a,1
n̩,u,1
k,æ,1
u,s,1
ʒ,j,2
z,f,2
ɔ,z,1
ŋ,o,2
k,s,2
h,t,3
t,ʃ,7
u,ʔ,2
j,ɾ̃,1
ɡ,j,1
d,m,2
õ,æ,1
ʊ̃,v,1
k,j,5
b,j,1
ɡ,h,1
o,ð,2
d,i,1
t,j,2
ð,ɹ,1
d,ʒ,1
ɹ,ʒ,1
w,i,2
z,ʔ,2
w,æ,3
w,n̩,1
ɡ,b,1
o,i,1
s,ɡ,1
ɾ̃,d,2
ʃ,n,1
ŋ,v,1
ɡ,v,1
ŋ,s,1
k,ʊ,2
ʒ,ʊ,1
u,ɡ,2
j,o,2
n,θ,3
a,ɹ,1
ɡ,æ,1
ɑ,j,1
k,a,1
f,s,5
ɡ,ɛ,2
ʃ,k,1
ɡ,ð,3
z,a,2
u,v,1
f,ɛ,1
d,θ,4
i,v,2
s,ɹ̩,2
v,i,2
u,l,2
d,ŋ,1
m̩,w,4
ʒ,e,1
ʊ,ɑ,3
ɑ,ɹ,1
b,ɹ,1
z,e,2
ɹ,æ,1
l,ɹ̩,3
b,z,2
ʊ̃,j,1
t,ɑ,3
p,k,1
n̩,ʔ,2
m̩,j,1
m̩,ʊ,1
ɔ,h,2
n̩,e,1
ɾ̃,ɔ,1
ŋ,ɔ,1
æ̃,ɾ̃,1
f,ʃ,4
ð,n̩,2
i,p,1
a,θ,2
θ,ŋ,1
ʔ,ɑ,1
v,æ,1
a,s,1
ĩ,e,1
a,w,2
m,ɾ,1
a,ɾ̃,1
ɔ,m,1
ɾ,b,1
ẽ,ɛ,1
ʌ̃,n,2
ʊ̃,ʌ,1
o,d,1
ɪ̃,e,1
ɹ̩,ɾ,1
w,k,1
f,æ,3
o,n̩,1
m̩,k,1
a,ɪ,2
b,f,4
θ,a,2
ŋ,θ,1
b,s,2
ã,ʊ,1
p,ɪ,1
u,ɔ,1
æ,f,1
v,ɑ,2
h,f,1
v,h,1
o,ɡ,1
s,ŋ,2
l,h,2
w,z,3
ã,ɛ,1
ʊ̃,ɾ̃,1
ʌ̃,a,1
õ,ɾ̃,1
w,ɑ,1
ɛ,ʃ,1
n̩,ɑ,1
ʃ,ɔ,1
f,w,1
ʌ̃,i,1
n̩,l̩,2
ɪ,f,1
ʃ,ɛ,1
ɔ,ð,1
ɔ̃,a,1
t,ɔ,1
m̩,θ,1
θ,l,1
i,ð,2
l̩,w,1
ɾ,ʃ,1
õ,ʊ,1
ɹ,l̩,1
ɪ,ʒ,1
b,θ,2
ʔ,z,1
ɑ,ʔ,1
ɹ,n̩,1
h,d,1
n̩,b,1
a,v,2
æ,ɡ,1
v,θ,1
b,n,1
h,ɹ̩,2
p,d,1
l,u,1
ĩ,æ,1
ɾ,ɹ,1
l,ŋ,1
ɾ,ɑ,1
ɡ,n,1
e,n̩,1
i,æ,3
t,u,1
m,ɹ̩,1
e,w,1
ʊ,æ,1
w,ɾ,1
n,e,1
ɾ,m,1
s,ɔ,1
ĩ,ɛ,1
o,p,1
ɛ,k,1
ʃ,f,1
ʒ,ɹ,1
ɑ,k,1
k,m,2
θ,ɪ,1
ʃ,m,1
e,θ,2
ð,i,1
e,s,1
l̩,n̩,1
ɔ,ɾ,1
l,n̩,1
ŋ,æ,1
n,***,622
s,***,262
ɾ,***,78
n̩,***,110
d,***,345
h,***,212
b,***,65
ʌ,***,908
t,***,654
ŋ,***,75
a,***,125
ɛ,***,237
ʊ,***,561
m̩,***,320
ʔ,***,270
ɪ,***,961
æ,***,82
ɑ,***,71
u,***,96
θ,***,38
i,***,178
p,***,51
o,***,104
l,***,291
e,***,145
ɹ,***,620
j,***,132
k,***,98
ɾ̃,***,108
ɔ,***,36
m,***,305
ʒ,***,80
ʃ,***,128
ð,***,133
ɡ,***,30
z,***,122
v,***,144
f,***,59
w,***,111
ɹ̩,***,54
l̩,***,20
ʊ̃,***,11
ʌ̃,***,14
ɪ̃,***,13
I,***,1
E,***,1
æ̃,***,2
õ,***,5
ã,***,1
A,***,1
U,***,1
H,***,1
ɛ̃,***,4
ĩ,***,3
β,***,1
***,ɪ,1424
***,d,371
***,s,302
***,ʊ,641
***,ʒ,87
***,t,538
***,ʃ,137
***,ɹ,372
***,j,148
***,ð,366
***,n,705
***,k,180
***,p,90
***,u,90
***,h,157
***,θ,78
***,l,351
***,ɾ,242
***,w,192
***,ɔ,54
***,ʔ,318
***,v,275
***,l̩,55
***,ʌ,738
***,e,165
***,b,144
***,o,145
***,z,188
***,m,285
***,a,164
***,ɾ̃,197
***,ŋ,118
***,ɛ,380
***,æ,141
***,ɹ̩,147
***,ɡ,89
***,f,72
***,ɑ,99
***,i,220
***,n̩,103
