original,substitution,total_substitutions
j,ʌ,292
m̩,ʌ,96
ɪ,ʌ,78
ð,ʌ,75
s,ʌ,73
w,ʌ,66
a,ʌ,63
o,ʌ,60
ɛ,ʌ,53
n,ʌ,53
ɹ,ʌ,52
h,ʌ,40
m,ʌ,31
æ,ʌ,28
d,ʌ,27
b,ʌ,22
l,ʌ,20
t,ʌ,18
ɑ,ʌ,17
k,ʌ,16
p,ʌ,15
f,ʌ,14
ɔ,ʌ,14
ʃ,ʌ,13
ɡ,ʌ,11
θ,ʌ,10
e,ʌ,7
n̩,ʌ,7
v,ʌ,4
ɹ̩,ʌ,4
i,ʌ,4
ʊ,ʌ,2
z,ʌ,1
ɪ̃,ʌ,1
