original,substitution,total_substitutions
ɪ,n,32
b,p,31
ð,ʌ,31
ɪ,æ,31
ʌ̃,ʌ,31
ã,a,31
n,ɾ,31
ɛ̃,ɛ,31
æ,a,31
ʌ,ɔ,30
i,ɛ,30
ɑ,ɹ̩,30
a,e,30
ɛ,n̩,30
t,θ,29
ʌ,t,29
i,j,29
ɾ̃,ɾ,29
ʌ,n̩,29
ð,ɪ,29
ʊ,l,28
ʔ,n,28
d,n,28
ʌ,d,27
æ,ɑ,26
ʒ,z,26
s,ɪ,26
s,ʌ,25
ð,ɛ,25
ɹ,ɪ,24
o,ɪ,24
ɾ,ɾ̃,23
ʊ,w,23
t,s,23
ʔ,p,22
ð,l,22
e,æ,22
t,ʌ,21
t,p,21
ʌ,e,21
m̩,n̩,21
ɪ,d,21
ɪ,w,21
f,p,21
d,ʔ,21
m,b,21
ʊ,ɛ,20
ʌ,m,20
b,v,20
ʌ,l,20
i,u,19
z,ʒ,19
p,b,19
ɪ,l,19
ɪ,ɾ̃,19
z,ɪ,19
ɾ,ʔ,19
n,ɛ,18
ɑ,o,18
l,ʌ,18
e,ʌ,18
ʌ,w,18
ɪ,j,18
l,l̩,17
ɑ̃,ɑ,17
j,ɡ,17
w,l,17
ʌ,ɹ,17
ɹ,ɾ,17
t,ɛ,17
ɪ,ɹ,17
ɛ,i,16
a,o,16
ɪ,ɑ,16
ɛ,ɑ,16
ʌ,s,16
ð,d,16
ɪ,t,16
m,p,16
ʌ,z,16
ʌ,h,16
ɑ,ɛ,16
ɔ,ɪ,16
ɑ,ɪ,16
ɛ,h,15
w,ɪ,15
d,ʌ,15
i,ʌ,15
m̩,ɪ,14
ɹ,ʌ,14
ʌ,ʔ,14
ð,t,14
e,a,14
ĩ,i,14
s,θ,14
ʌ,ɾ,14
b,w,14
d,s,14
m,v,14
l,ð,14
ɪ,z,14
ɛ,ð,14
θ,t,13
ʊ,ɹ,13
l,e,13
β,p,13
ʌ,ɾ̃,13
ɾ̃,ɪ,13
ʃ,d,13
ʃ,z,13
t,z,13
ɾ̃,m,13
ɹ̩,ɑ,13
w,ɹ,12
ʊ,l̩,12
ʊ,ɾ,12
d,z,12
θ,s,12
æ,e,12
ɪ,s,12
ɔ̃,ɔ,12
l,ʊ,12
ɛ,t,12
ɹ,v,12
ʒ,ʃ,12
t,k,12
æ,i,12
ʊ,ð,12
ɛ̃,ɪ,11
z,t,11
l,ɪ,11
ʃ,ɪ,11
w,ʌ,11
ʌ,v,11
h,ɛ,11
j,h,11
j,ɛ,11
ɪ,b,11
l,ɾ,11
v,ɪ,11
w,b,11
ŋ,m,11
o,ɑ,11
ɪ,h,11
ɛ,n,11
ʌ̃,ɪ,11
æ,ð,10
d,b,10
i,æ,10
m,w,10
ʌ,k,10
u,ɛ,10
b,ð,10
f,θ,10
ɪ,m,10
j,n,10
ʒ,ɪ,10
ɪ,o,10
ɹ̩,ɔ,10
ð,b,10
ŋ,ʊ,10
u,ɹ̩,10
j,u,10
ɹ,z,10
u,o,9
ɹ̩,i,9
n̩,ɾ̃,9
n̩,t,9
n,i,9
ɛ̃,ʌ,9
v,w,9
ɪ,v,9
m,m̩,9
l̩,ɪ,9
a,n,9
t,ʊ,9
ɪ,ʔ,9
s,n,9
æ,n,9
o,u,9
m,ɪ,8
o,l,8
ɪ,l̩,8
ʔ,ʌ,8
v,m,8
s,ɹ,8
w,v,8
ʌ,j,8
ɛ,ɾ,8
ẽ,e,8
f,s,8
m̩,b,8
o,æ,8
d,v,8
a,ɔ,8
o,a,8
ɹ,ʃ,8
ɑ̃,ʌ,8
n̩,m,8
m̩,ɛ,8
h,ð,8
n,ɹ,8
p,f,8
t,f,8
ɹ,b,8
ʊ,ʔ,7
ʊ,s,7
ʌ̃,ɛ,7
m,ɛ,7
ʊ,ɾ̃,7
ɪ,ɡ,7
n,a,7
ŋ,ɾ̃,7
ɹ,w,7
l,b,7
ʊ,æ,7
o,w,7
ɹ,ɛ,7
ʊ,n,7
t,w,7
ʊ,t,7
n,æ,7
ʃ,t,7
t,l,7
d,ɾ̃,7
z,d,7
ɹ,l,7
ʊ̃,o,7
ɾ,ɪ,7
v,ð,7
w,o,7
ʔ,k,7
s,ɛ,7
u,ʊ,7
ʌ,b,7
ɛ,b,7
ð,ɾ,7
v,ʌ,7
ʔ,ɪ,7
ɛ,d,7
u,j,7
s,d,7
n,t,7
ʊ,v,7
k,ʔ,7
l,m,7
h,ɪ,7
p,t,7
ɛ,l,7
b,ɪ,6
n,l,6
a,ð,6
z,ʃ,6
v,p,6
ɛ,o,6
j,ʃ,6
θ,ʌ,6
a,ɹ̩,6
a,v,6
w,m,6
ɾ,n,6
u,w,6
o,l̩,6
n,v,6
n̩,ŋ,6
ɛ,m,6
n,j,6
z,ʌ,6
z,n,6
n,s,6
m,i,6
b,d,6
ʊ,a,6
ɹ,ð,6
j,ð,6
ʊ,e,6
n,ʊ,6
ʌ,ɡ,6
ɾ,ʌ,6
t,h,6
ʔ,ʊ,6
l,v,6
ɔ,æ,6
k,ɪ,6
ɹ̩,u,6
h,j,6
ɔ,ʊ,6
ɛ,ʊ,6
ð,s,6
o,ɹ̩,6
k,ʌ,6
l,a,6
ɛ,ɹ,6
ɔ,w,6
m,ð,6
m,ʔ,6
n,ɑ,6
ʊ,z,6
ʊ,d,6
m,ʌ,6
ð,m,6
ɾ̃,ʌ,6
t,a,6
i,ʊ,6
ɹ,ʊ,6
d,ʃ,6
ɹ̩,n,6
ɾ̃,ŋ,6
l,w,6
b,m,6
s,ʔ,6
n̩,æ,6
ɛ,ɾ̃,6
d,ɑ,6
n,h,6
ɪ,k,5
ɾ̃,ɛ,5
ɪ,f,5
a,ʊ,5
õ,ɾ̃,5
d,ʊ,5
ɾ̃,o,5
l,n,5
o,t,5
t,æ,5
ɡ,ŋ,5
m,ŋ,5
d,ɛ,5
õ,ʌ,5
ʔ,n̩,5
ɪ,θ,5
ɾ̃,ð,5
e,ɹ̩,5
b,ɛ,5
b,ʔ,5
w,æ,5
ʌ,ʃ,5
d,j,5
ɹ,t,5
s,m,5
ɡ,ʌ,5
ŋ,ɪ,5
z,i,5
h,ʌ,5
v,d,5
ʊ,ɔ,5
t,ɑ,5
m̩,p,5
ʃ,ɹ̩,5
z,ɛ,5
ʊ,ɑ,5
j,æ,5
ɹ,n,5
θ,z,5
ʊ,i,5
e,l,5
o,ɾ̃,5
o,n,5
ʌ̃,n̩,5
a,i,5
ɔ,ɛ,5
l̩,ɛ,5
l̩,u,5
j,b,5
i,ɹ̩,5
ʌ,θ,5
l,s,5
d,a,5
ɾ,t,5
ð,v,5
f,b,5
h,a,5
n,b,5
ɑ,n,5
ĩ,ɪ,5
j,w,5
æ̃,ɛ,5
m,ʊ,5
j,ʒ,5
m,l,5
j,ʌ,5
t,b,5
n,w,4
n,ɹ̩,4
ɹ̩,v,4
t,ɹ̩,4
j,d,4
ɪ,ʃ,4
w,ʊ,4
ŋ,ʌ,4
l,i,4
i,z,4
ɾ,ʊ,4
ɹ,e,4
s,ʊ,4
ɔ,a,4
a,h,4
e,h,4
k,d,4
ð,ɑ,4
ʊ,b,4
ɹ̩,ð,4
o,e,4
æ,h,4
æ̃,ɪ,4
i,a,4
æ,ʊ,4
ɔ,ð,4
j,s,4
ʌ,f,4
d,l,4
a,w,4
o,ð,4
ɛ,z,4
t,ɹ,4
ɑ,ɾ,4
j,k,4
ɑ,m,4
a,j,4
a,ɹ,4
t,ʃ,4
n,o,4
ʔ,ð,4
n,z,4
ɹ,m,4
ʒ,s,4
ʊ,h,4
e,ð,4
ʒ,i,4
e,ɹ,4
n̩,s,4
ʌ̃,o,4
l̩,o,4
ɛ,v,4
h,m,4
m,d,4
m,s,4
w,ɔ,4
ʔ,l,4
a,l,4
ɹ̩,s,4
ɹ,ɾ̃,4
w,u,4
i,n,4
ɪ̃,i,4
k,ɑ,4
ɡ,ɛ,4
t,n̩,4
θ,ɪ,4
ʌ̃,n,4
k,n,4
ð,e,4
ɪ̃,ɛ,4
æ,ɾ̃,4
t,v,4
ŋ,ɡ,4
w,ð,4
ʌ̃,ɑ,4
i,ŋ,4
ɛ,j,4
p,ʔ,4
ɪ,e,4
a,ʔ,4
ð,z,4
j,ʊ,4
ɾ̃,j,4
n,e,4
v,ɹ,4
ʃ,ɹ,4
ɾ̃,ʔ,4
w,h,4
ɾ̃,h,4
k,l,4
õ,ɾ,4
ŋ,n̩,4
s,l,4
ɛ,k,3
ɹ,k,3
ʊ,ʒ,3
ʊ,k,3
ɹ,p,3
ð,æ,3
æ,t,3
i,ɾ,3
e,n,3
i,ɾ̃,3
d,θ,3
l,ɹ,3
ŋ,i,3
ɛ̃,n,3
ɾ,ɑ,3
æ,v,3
ɛ,w,3
f,ʌ,3
ɾ̃,n̩,3
ɡ,ʔ,3
ɪ,p,3
ɹ̩,l,3
l̩,n̩,3
k,ð,3
ɹ,o,3
u,n,3
ɾ,z,3
ɛ,l̩,3
ʊ,p,3
s,f,3
n̩,j,3
ɾ̃,l,3
ɛ̃,ɾ̃,3
l,t,3
n̩,ʊ,3
ð,f,3
w,j,3
ʌ,ʒ,3
n,k,3
m,ɑ,3
ɾ̃,ɹ,3
n,θ,3
j,ɾ̃,3
v,ʔ,3
m,o,3
ɹ,d,3
m̩,l,3
m,ɹ̩,3
e,u,3
ʃ,i,3
d,ɹ̩,3
o,ɾ,3
ʃ,ɑ,3
ɛ̃,n̩,3
ɾ,i,3
v,t,3
e,o,3
θ,p,3
l,o,3
w,ɹ̩,3
ɔ,l̩,3
ʔ,a,3
ð,n̩,3
a,ɾ,3
ɾ̃,ʊ,3
ɾ,ɹ̩,3
j,o,3
ʌ,p,3
n̩,ʔ,3
t,u,3
ð,w,3
w,ɛ,3
ʊ,n̩,3
ɡ,ɪ,3
i,s,3
d,e,3
ɔ̃,ɑ,3
ɡ,ʊ,3
d,ɡ,3
ʌ,ŋ,3
ɛ,ɡ,3
j,m,3
o,h,3
ɪ̃,m,3
u,l,3
ʔ,i,3
t,ʒ,3
k,j,3
o,m,3
n,ɡ,3
l,ɑ,3
j,ɾ,3
w,f,3
m̩,j,3
ð,ɡ,3
u,l̩,3
ɡ,a,3
p,v,3
k,ɛ,3
j,l,3
ʒ,d,3
n̩,z,3
ɾ̃,ɡ,3
k,p,3
ɑ,ʊ,3
u,v,3
ŋ,d,3
o,j,3
l,z,3
m̩,ɹ,3
ð,p,3
ŋ,ɾ,3
k,h,3
ɹ,ɑ,3
m̩,f,3
ɔ,n,3
m̩,ɹ̩,3
s,ʒ,3
ʊ,f,3
d,k,3
i,n̩,3
ɾ,a,3
ʒ,ɛ,3
ɪ,ŋ,3
ʊ,j,3
l,ɛ,3
l̩,ʊ,3
ɛ,ʔ,3
ɾ̃,a,3
ð,ʔ,3
m,j,3
t,ɾ̃,3
ɑ,s,3
ɹ̩,e,2
n̩,ð,2
ɪ̃,ʌ,2
ʊ̃,ʌ,2
d,ʒ,2
w,s,2
o,p,2
ɹ̩,ʔ,2
j,ɑ,2
ẽ,æ,2
m̩,v,2
a,d,2
ɛ,s,2
i,o,2
s,æ,2
ɪ,ʒ,2
f,ð,2
ɔ,e,2
u,h,2
e,v,2
p,ɹ̩,2
k,ʊ,2
f,ʃ,2
m̩,w,2
ʃ,m,2
ɹ,l̩,2
t,m,2
s,a,2
ɑ,k,2
w,z,2
õ,u,2
θ,n,2
h,b,2
ʊ̃,a,2
f,æ,2
s,o,2
ɾ̃,w,2
ɪ̃,j,2
ð,j,2
z,a,2
ɑ,w,2
t,e,2
t,i,2
l̩,ɔ,2
d,w,2
z,ɾ,2
z,m,2
ɹ,ɡ,2
ʒ,ɹ̩,2
ʔ,ŋ,2
z,ɹ,2
ɡ,n̩,2
ŋ,ð,2
ɾ,ɹ,2
ɪ,a,2
p,m,2
ɑ,b,2
z,ʊ,2
p,n,2
b,a,2
ɛ,u,2
j,p,2
f,ɪ,2
j,ɹ̩,2
k,ŋ,2
z,θ,2
k,b,2
k,m,2
w,ɑ,2
v,i,2
t,ɡ,2
ɹ,f,2
ʌ̃,m,2
ŋ,ʔ,2
ɾ,s,2
ʌ̃,t,2
m̩,t,2
f,d,2
d,ɔ,2
n̩,i,2
æ,ɹ̩,2
ð,ɹ,2
u,ɡ,2
æ,l,2
h,ɑ,2
h,u,2
n,f,2
ɹ̩,l̩,2
z,k,2
h,θ,2
ɹ,ɔ,2
f,ɛ,2
ɹ̩,ʃ,2
s,ɡ,2
h,f,2
i,b,2
ɹ,a,2
ʔ,ɹ,2
f,ɔ,2
n̩,v,2
n̩,b,2
ð,ʊ,2
d,h,2
ɔ,h,2
i,p,2
o,i,2
h,t,2
p,ʊ,2
ɹ,j,2
æ,θ,2
h,æ,2
ʃ,n,2
n̩,ɹ̩,2
ʃ,ʊ,2
a,m,2
a,t,2
ɡ,d,2
ɾ,l,2
m,ɾ̃,2
p,w,2
ʌ̃,ɾ,2
m̩,n,2
k,æ,2
i,ð,2
s,k,2
v,l,2
ɹ,i,2
ɹ,s,2
n̩,ɡ,2
z,l,2
ʃ,u,2
æ,z,2
ʔ,m,2
b,n,2
b,ɡ,2
ʒ,ɾ,2
f,w,2
ʌ̃,ɾ̃,2
h,k,2
ɛ̃,e,2
θ,k,2
ɹ̩,m,2
ʃ,h,2
v,z,2
v,ɛ,2
s,b,2
o,ʔ,2
ʔ,s,2
u,d,2
i,ɹ,2
b,j,2
n,u,2
ɑ,ɾ̃,2
ʊ,ɡ,2
ɾ̃,i,2
u,t,2
ɹ̩,z,2
s,ŋ,2
ɡ,n,2
a,ɪ,2
e,s,2
ɾ,e,2
h,n,2
ɾ,ɛ,2
ɑ,h,2
a,ɾ̃,2
ɾ,ɔ,2
d,n̩,2
e,ɾ,2
ɪ̃,ɾ̃,2
θ,h,2
ʃ,k,2
ʒ,t,2
z,f,2
æ,d,2
v,ʊ,2
n̩,a,2
m,e,2
ɑ,ɹ,2
l̩,ɾ,2
ɾ̃,u,2
ɹ̩,o,2
ɹ̩,ɾ̃,2
b,ɹ̩,2
i,ʃ,2
ʔ,b,2
l,k,2
k,t,2
θ,ɛ,2
ð,a,2
ɹ,ʔ,2
æ̃,e,2
æ,j,2
l,f,2
m̩,ð,2
d,p,2
i,ʒ,2
w,n̩,2
m,z,2
h,ɹ̩,2
ɔ,u,2
ɪ̃,ɹ,2
l,j,2
ɾ,h,2
ɹ̩,t,2
m,h,2
ɪ̃,θ,1
o,k,1
h,d,1
l,ɔ,1
f,t,1
ĩ,æ,1
z,v,1
æ,k,1
ʔ,ɡ,1
e,n̩,1
p,ɑ,1
ɾ,m,1
i,d,1
ʃ,f,1
e,d,1
a,θ,1
ɛ̃,t,1
ɑ̃,w,1
p,l,1
θ,a,1
ɾ̃,æ,1
b,l,1
ʔ,ɾ̃,1
o,v,1
æ,ɾ,1
ɔ,ɾ̃,1
æ̃,i,1
ũ,u,1
b,e,1
n,m̩,1
u,ð,1
n̩,l,1
ʊ̃,z,1
õ,n,1
ʃ,j,1
ɹ,æ,1
l,ɹ̩,1
o,n̩,1
ɔ,m,1
p,k,1
p,ɛ,1
ʊ̃,ð,1
j,z,1
ɑ,v,1
ʔ,æ,1
ɹ̩,w,1
θ,v,1
e,m̩,1
u,b,1
ɡ,ð,1
h,o,1
ɔ,j,1
e,p,1
w,n,1
f,k,1
ɛ,f,1
æ,ɡ,1
e,ɡ,1
θ,n̩,1
h,e,1
ʒ,m,1
ʔ,h,1
w,ɡ,1
ĩ,ɾ̃,1
ʔ,z,1
p,u,1
ð,ɾ̃,1
ŋ,a,1
m̩,ʒ,1
k,ʃ,1
ð,h,1
o,ʒ,1
ã,t,1
l,θ,1
ɾ,j,1
a,ŋ,1
u,ʔ,1
l,ɾ̃,1
u,ŋ,1
ð,ŋ,1
e,ʊ,1
ɛ̃,b,1
ʊ̃,ɑ,1
ɑ,p,1
ẽ,p,1
ð,u,1
ɑ,n̩,1
j,θ,1
t,ŋ,1
ɾ,n̩,1
ŋ,ɛ,1
d,ɹ,1
t,j,1
ã,o,1
l̩,ɹ,1
θ,ʒ,1
z,w,1
e,ɾ̃,1
i,ʔ,1
m̩,ʊ,1
æ,ʒ,1
ɔ,l,1
n̩,h,1
ɪ,ɔ,1
l̩,e,1
b,t,1
e,b,1
m̩,e,1
v,j,1
z,b,1
ɑ,l̩,1
v,o,1
ɾ,k,1
ʔ,ɹ̩,1
ɡ,s,1
θ,ʊ,1
f,ɹ,1
i,m,1
ã,n,1
ɪ̃,a,1
v,ɡ,1
e,f,1
a,l̩,1
k,v,1
u,ɔ,1
ʔ,v,1
v,n,1
ɾ̃,ɑ,1
u,s,1
b,ʌ,1
j,ŋ,1
f,ɑ,1
ɑ,θ,1
ɡ,z,1
f,l,1
p,a,1
n̩,d,1
a,s,1
ɹ̩,p,1
æ,m,1
θ,ʔ,1
ð,k,1
w,k,1
ʔ,ɑ,1
m̩,o,1
a,z,1
ʌ̃,u,1
ɔ,i,1
i,t,1
æ̃,z,1
v,ɾ̃,1
ɛ,m̩,1
l̩,a,1
e,w,1
ʒ,ŋ,1
ã,ɪ,1
f,h,1
f,ɾ̃,1
m,n̩,1
v,θ,1
z,u,1
w,e,1
d,ŋ,1
e,j,1
ʒ,j,1
t,ɔ,1
a,ʒ,1
ɛ̃,j,1
ɛ̃,a,1
O,m,1
d,o,1
ɹ̩,b,1
u,ɾ,1
æ,n̩,1
h,ʊ,1
æ,b,1
m,k,1
p,j,1
o,f,1
l,æ,1
ʌ̃,l,1
ʒ,b,1
ɑ,u,1
ĩ,ɛ,1
ʔ,f,1
b,ɹ,1
ʒ,u,1
ɑ̃,ɔ,1
ʃ,ʌ,1
f,ʊ,1
n,l̩,1
a,n̩,1
ɔ,ɡ,1
o,ŋ,1
ɔ,d,1
ɾ̃,z,1
ɹ,u,1
k,s,1
j,a,1
ɛ̃,o,1
ɡ,j,1
u,ɹ,1
ɹ̩,j,1
z,æ,1
i,l̩,1
ʊ,ʃ,1
ɑ,z,1
a,u,1
ɛ,ŋ,1
s,e,1
ɛ,θ,1
o,s,1
l,d,1
a,b,1
ɡ,v,1
i,w,1
ɡ,m,1
v,e,1
ʃ,n̩,1
m,ɔ,1
n̩,ɾ,1
m̩,z,1
ð,ɔ,1
h,l,1
ʊ,m,1
ɾ,b,1
õ,ɪ,1
ɾ,o,1
ʃ,ŋ,1
ɾ̃,e,1
ɹ̩,d,1
h,i,1
ɑ̃,ɹ,1
f,ɹ̩,1
ɾ,ɡ,1
j,n̩,1
f,j,1
v,a,1
ɔ,ʔ,1
i,k,1
ŋ,o,1
l̩,ɹ̩,1
d,m,1
ɛ̃,m,1
k,u,1
ɑ,j,1
ɹ,ŋ,1
h,ɡ,1
s,j,1
d,i,1
h,w,1
b,z,1
ɾ,ʃ,1
ɹ̩,h,1
ɑ,ʔ,1
ɹ,n̩,1
d,æ,1
h,s,1
ɡ,ɾ̃,1
ɾ̃,v,1
u,e,1
j,e,1
ẽ,ɛ,1
ã,ɹ,1
o,ɹ,1
ʔ,j,1
h,p,1
θ,ŋ,1
ʌ̃,a,1
d,u,1
b,l̩,1
e,θ,1
z,ʔ,1
ĩ,e,1
ɔ,v,1
m,u,1
ɪ̃,ŋ,1
θ,e,1
n̩,w,1
h,ɔ,1
n̩,e,1
i,h,1
ʔ,w,1
v,l̩,1
ɹ̩,æ,1
ɹ̩,f,1
s,ɹ̩,1
v,ɑ,1
ɑ,l,1
õ,m,1
ʃ,o,1
k,e,1
n̩,ɹ,1
θ,l,1
v,ɾ,1
ð,i,1
ĩ,n,1
ʌ̃,ʊ,1
l,h,1
ʌ̃,æ,1
æ,f,1
ã,ʌ,1
ʊ̃,ɾ̃,1
ʃ,ɔ,1
ʌ̃,i,1
b,ʊ,1
i,l,1
i,ɡ,1
b,s,1
æ,u,1
v,ɹ̩,1
v,h,1
h,ʃ,1
ʔ,ʃ,1
