original,substitution,total_substitutions
j,w,491
ʌ,w,463
ɪ,w,182
s,w,166
ð,w,148
ɛ,w,143
a,w,128
n,w,108
m̩,w,104
b,w,99
h,w,95
o,w,84
æ,w,80
d,w,71
ɹ,w,68
k,w,66
t,w,64
m,w,58
l,w,44
f,w,43
ɑ,w,40
p,w,36
ʃ,w,34
ɡ,w,30
θ,w,24
ɔ,w,24
n̩,w,19
e,w,14
i,w,13
v,w,8
ɹ̩,w,7
ʊ,w,5
ɛ̃,w,4
l̩,w,2
u,w,1
z,w,1
ɾ̃,w,1
ʒ,w,1
æ̃,w,1
