original,substitution,total_substitutions
l,ɹ,3
ð,m,3
k,a,3
ʌ̃,n,3
t,v,3
ʔ,o,3
θ,z,3
ð,z,3
i,ɡ,3
i,s,3
ɛ̃,n,3
ʊ,i,3
d,m,3
w,m,3
n,ɔ,3
s,ɹ̩,3
ɪ,ʃ,3
t,æ,3
ɹ̩,t,3
s,l,3
ɡ,d,3
b,m,3
ɛ,ɾ̃,3
i,a,3
i,ɑ,3
l,ʔ,3
w,ɹ̩,3
ɑ,ð,3
j,ʊ,3
θ,k,3
v,ʔ,3
ð,j,3
ŋ,k,3
æ,ʔ,3
ɑ,l,3
s,ɡ,3
u,d,3
ʌ,p,3
ɪ̃,n,3
v,ʊ,3
ɾ,z,3
u,j,3
j,ɾ̃,3
ɹ̩,s,3
n̩,ɹ,3
d,a,3
o,ɹ,3
ɔ,æ,3
n̩,v,3
ŋ,ɾ,3
ɡ,ʔ,3
ɑ,b,3
s,o,3
ɹ,a,3
j,ʔ,3
æ,ɾ̃,3
k,j,3
h,a,3
m̩,l,3
e,u,3
t,a,3
θ,n,3
ð,p,3
ʔ,ð,3
e,ɹ̩,3
f,t,3
ʒ,i,3
f,ʌ,3
ʒ,ʌ,3
e,j,3
ʌ,ŋ,3
ɾ,ʊ,3
k,ʌ,3
ð,f,3
s,ʊ,3
ʃ,ɑ,3
ʃ,ɹ,3
ɛ,ʃ,3
n̩,ʊ,3
æ,ʊ,3
ɔ,ɛ,3
ɑ,ʔ,3
ɹ̩,ɾ,3
f,ʊ,3
h,æ,3
l,v,3
ʊ,æ,3
ʊ,p,3
ɑ,ɾ,3
æ,ɔ,3
ɔ̃,o,3
j,v,3
e,ɹ,3
ʊ,n̩,3
θ,d,3
ɛ,l̩,3
j,ɾ,3
s,f,3
a,j,3
n,s,3
ʒ,ɹ̩,3
e,m,3
ŋ,d,3
v,n,3
ɹ,p,3
e,ɾ,3
o,t,3
n,u,3
ŋ,ð,3
n̩,d,3
ʔ,ɪ,3
n,e,3
æ,h,3
ɡ,ɛ,3
n̩,j,3
b,t,3
n̩,z,3
s,p,3
p,m,3
ɛ,z,3
ɔ,ð,3
b,ʌ,3
θ,n̩,3
z,m,3
ɔ̃,ɑ,3
m̩,ð,3
d,θ,3
θ,ɛ,2
u,t,2
m̩,p,2
ð,e,2
w,s,2
ɾ̃,i,2
b,ɛ,2
a,s,2
ɡ,w,2
s,ŋ,2
ɹ̩,n̩,2
o,ŋ,2
l,z,2
l,w,2
b,s,2
æ,v,2
z,θ,2
ɡ,ð,2
θ,v,2
h,p,2
h,w,2
ɹ,f,2
i,ð,2
k,ɑ,2
m,d,2
e,h,2
ɑ,ɾ̃,2
v,i,2
i,l,2
m̩,w,2
õ,ɾ̃,2
m,e,2
ɑ,ɹ,2
l,o,2
f,j,2
ʃ,n,2
ʃ,m,2
ʒ,u,2
n̩,ʒ,2
a,t,2
b,j,2
ɹ,ʊ,2
ʃ,j,2
b,ɡ,2
ʒ,ɾ,2
d,w,2
ɾ̃,l,2
l,d,2
m,s,2
ʃ,ð,2
ɛ̃,o,2
f,n,2
d,ɡ,2
ɾ̃,a,2
z,ɾ,2
n,θ,2
n̩,ɑ,2
ɹ,ɡ,2
s,e,2
n,m̩,2
l,p,2
l,ɑ,2
θ,l,2
w,o,2
ɑ,k,2
z,f,2
ɹ̩,ʊ,2
ɪ̃,ɾ,2
d,o,2
ɪ,e,2
w,e,2
m̩,ɹ̩,2
n,b,2
ɾ,i,2
ɹ̩,w,2
t,o,2
l,e,2
ð,a,2
æ,j,2
æ̃,e,2
ɔ,e,2
h,ɡ,2
v,ɡ,2
n̩,h,2
ʃ,l,2
j,ɑ,2
i,w,2
u,ɡ,2
ʊ,f,2
s,j,2
m,ɑ,2
ʊ,e,2
j,p,2
ʔ,s,2
ʔ,ɑ,2
æ,u,2
ɾ̃,o,2
o,h,2
ɾ̃,ʔ,2
m̩,ʔ,2
ɹ̩,ʔ,2
æ,l,2
j,k,2
ʊ,ɡ,2
i,ʔ,2
ð,w,2
z,ʌ,2
v,l,2
w,ɾ,2
t,h,2
ʃ,ʌ,2
ɾ,w,2
h,ʃ,2
ɔ,l,2
f,l,2
ʔ,θ,2
ʔ,ɹ,2
ɹ̩,m,2
ʔ,h,2
s,b,2
m,z,2
t,l,2
ð,ʔ,2
ɪ,m̩,2
j,a,2
w,l̩,2
ɡ,n,2
ɾ̃,ɹ,2
ɪ,ɔ,2
ŋ,i,2
ʊ,j,2
k,θ,2
m̩,ɛ,2
ɹ,k,2
a,ʔ,2
ɪ̃,ɹ,2
v,h,2
v,æ,2
i,z,2
ɹ,e,2
ẽ,æ,2
θ,ʌ,2
ɪ̃,m,2
ʌ̃,t,2
k,m,2
s,ɾ,2
o,m,2
ʊ,ɔ,2
õ,u,2
t,ɑ,2
ɛ̃,e,2
d,ɔ,2
æ̃,ʌ,2
ɪ̃,ŋ,2
m̩,f,2
ɾ̃,z,2
b,k,2
o,j,2
m̩,v,2
u,ð,2
ɾ̃,ŋ,2
n̩,l,2
ɾ,l,2
z,ɾ̃,2
n̩,b,2
t,ɾ̃,2
m,ɾ̃,2
h,v,2
e,k,2
ʔ,ɛ,2
i,θ,2
æ̃,i,2
m̩,n,2
ɾ,ɹ̩,2
p,w,2
f,ɪ,2
ŋ,n̩,2
a,ɪ,2
i,ʃ,2
u,l,2
m̩,t,2
z,ʒ,2
z,v,2
e,ʊ,2
ʃ,ʊ,2
ʒ,t,2
ɹ̩,l̩,2
v,d,2
ɑ,m,2
ʔ,z,2
m,h,2
l,æ,2
k,l,2
ð,n̩,2
ɪ,f,2
ʌ̃,ɑ,2
ɾ,e,2
ʊ̃,ɾ̃,2
ʃ,o,2
l,h,2
ʔ,ɡ,2
ʊ,k,2
h,t,2
h,ɹ̩,2
ʃ,f,1
p,h,1
ɾ,p,1
p,ɹ̩,1
b,æ,1
p,ɛ,1
ĩ,æ,1
l̩,ɑ,1
l,ŋ,1
θ,ŋ,1
ɪ̃,ʔ,1
A,i,1
U,f,1
ɡ,f,1
H,ʌ,1
p,k,1
æ,t,1
ʃ,ɛ,1
a,ɾ̃,1
m̩,j,1
n̩,e,1
ð,o,1
ŋ,ɔ,1
æ̃,ɾ̃,1
a,θ,1
ɡ,a,1
ʒ,p,1
u,ɔ,1
s,ʒ,1
n̩,s,1
j,t,1
ĩ,a,1
ʔ,e,1
æ̃,ɪ,1
ɑ,f,1
ʒ,ɛ,1
ɹ̩,u,1
s,ɑ,1
ɪ̃,ɛ,1
ã,ɹ,1
ʊ̃,a,1
ĩ,n,1
ɛ̃,ð,1
l̩,ʔ,1
u,ŋ,1
ʒ,æ,1
b,ɾ,1
w,ɾ̃,1
ʔ,æ,1
ɹ̩,f,1
v,ɹ̩,1
ɡ,ʊ,1
ʊ̃,ð,1
ɾ,h,1
ũ,u,1
o,e,1
ɛ,θ,1
æ,θ,1
s,v,1
θ,f,1
ɾ,n̩,1
a,ŋ,1
h,ɾ,1
ʃ,e,1
ɔ,j,1
j,ɔ,1
w,n,1
l̩,i,1
ʒ,o,1
m,ɹ̩,1
u,ɾ̃,1
e,p,1
h,o,1
b,ʊ,1
i,o,1
d,e,1
ŋ,a,1
l̩,b,1
õ,m,1
ʊ̃,ɑ,1
l,k,1
h,k,1
n̩,o,1
ʌ̃,ʊ,1
ð,ɹ,1
ɔ,ɾ̃,1
ɡ,ɑ,1
ã,m,1
f,k,1
ẽ,ɪ,1
ʒ,w,1
w,ɑ,1
t,j,1
ɾ̃,ʊ,1
ʃ,n̩,1
ʃ,i,1
o,s,1
ʊ̃,ʌ,1
õ,n,1
w,d,1
m̩,ʒ,1
k,w,1
ɾ,v,1
m,n̩,1
ɪ,p,1
ɑ,θ,1
f,ʒ,1
ɡ,s,1
ɛ̃,ɾ̃,1
ã,n,1
ɪ̃,a,1
w,ɛ,1
e,ɾ̃,1
ɑ̃,n,1
i,ʒ,1
ɪ,ʒ,1
i,n̩,1
ɹ̩,a,1
d,l̩,1
k,z,1
o,θ,1
v,z,1
ʒ,l,1
ɾ̃,j,1
ɛ̃,æ,1
o,k,1
e,ɪ,1
ɾ̃,ɔ,1
b,l̩,1
ẽ,p,1
ð,u,1
ʃ,h,1
m̩,ɹ,1
n̩,w,1
ɛ,p,1
e,ʔ,1
k,p,1
f,ɑ,1
ɛ,m̩,1
l̩,a,1
ɡ,e,1
ɔ,m,1
h,e,1
n̩,p,1
v,s,1
h,ɑ,1
p,d,1
b,ɹ,1
p,a,1
ð,k,1
w,k,1
ð,ɔ,1
m̩,o,1
ĩ,ɾ̃,1
ɛ,ŋ,1
l̩,u,1
j,θ,1
a,b,1
ʒ,m,1
j,l,1
o,ʔ,1
ʌ̃,u,1
ɔ,i,1
ɾ̃,d,1
ʔ,ʒ,1
j,ɹ,1
ɑ̃,ɔ,1
u,n,1
m,ɾ,1
ɡ,m,1
e,d,1
z,ɹ,1
ʃ,ɾ,1
ɹ̩,ɾ̃,1
u,m,1
z,a,1
k,o,1
ɔ,u,1
θ,p,1
ɑ̃,ɹ,1
ɛ̃,n̩,1
ʌ̃,w,1
u,s,1
m̩,ʃ,1
h,i,1
p,n,1
n̩,ɹ̩,1
s,k,1
ʊ,ŋ,1
o,b,1
ɔ,t,1
ʔ,v,1
ɾ,ʃ,1
ŋ,l,1
o,ʃ,1
ɑ,t,1
n,ɡ,1
d,l,1
θ,ɪ,1
æ,b,1
ɔ,ɡ,1
ʔ,ŋ,1
z,u,1
ʔ,n̩,1
ɹ,θ,1
ɡ,i,1
ɾ̃,e,1
e,ɡ,1
w,i,1
k,æ,1
u,z,1
æ,ɹ̩,1
h,m,1
v,e,1
ɹ,o,1
ɹ̩,j,1
ɔ,l̩,1
ʃ,ɹ̩,1
d,i,1
ɛ̃,m,1
ɑ,ʃ,1
e,s,1
k,b,1
l,ɡ,1
d,ɹ,1
ɾ̃,n̩,1
ɪ̃,æ,1
h,l,1
ɔ,v,1
k,n̩,1
h,u,1
ɔ,z,1
ʃ,k,1
t,l̩,1
w,ʒ,1
ʃ,b,1
ʒ,j,1
w,n̩,1
j,n̩,1
ʒ,ð,1
ɑ,d,1
z,ʔ,1
t,e,1
ʒ,ɹ,1
ɾ̃,ɑ,1
ŋ,u,1
ŋ,s,1
p,æ,1
s,w,1
ɛ̃,a,1
O,m,1
θ,ʒ,1
n̩,ɾ,1
b,i,1
ʃ,u,1
ɡ,b,1
t,b,1
a,l̩,1
k,v,1
h,z,1
n,ʃ,1
ɛ̃,j,1
z,l,1
ʃ,l̩,1
h,f,1
l̩,w,1
f,ɹ̩,1
l̩,h,1
æ,d,1
k,ʊ,1
ã,ʊ,1
v,ɑ,1
ɑ,i,1
l,i,1
p,ɪ,1
h,ʔ,1
a,ɹ̩,1
ẽ,ɛ,1
ɔ,h,1
w,p,1
ɹ̩,ʃ,1
æ,m,1
ɑ,j,1
v,ɔ,1
õ,ɛ,1
f,d,1
m,θ,1
k,e,1
h,ɾ̃,1
θ,ʊ,1
ɹ,s,1
ɹ̩,e,1
v,ɾ,1
d,ŋ,1
z,e,1
e,b,1
u,v,1
ɾ,f,1
l,n̩,1
u,ʃ,1
ɾ,m,1
s,ɔ,1
i,d,1
o,p,1
t,u,1
m,æ,1
i,f,1
ɹ̩,l,1
p,l,1
o,i,1
ɪ̃,n̩,1
ɪ̃,θ,1
l̩,n̩,1
ɾ,ɹ,1
ɹ,l̩,1
ɹ,n̩,1
ã,ɑ,1
z,ɛ,1
m,a,1
ɹ,ʒ,1
o,f,1
v,θ,1
ɛ,ɔ,1
b,l,1
m̩,s,1
ʔ,ɾ̃,1
o,v,1
z,k,1
ʌ̃,d,1
ʃ,ɔ,1
ŋ,b,1
v,a,1
f,w,1
ʌ̃,i,1
ɾ̃,ɡ,1
ʒ,b,1
ɑ,u,1
h,d,1
æ,ɡ,1
u,ʒ,1
f,æ,1
ɾ,o,1
k,ɾ,1
b,z,1
ʊ̃,ʔ,1
l̩,o,1
k,ʃ,1
ã,ʌ,1
u,ɾ,1
a,w,1
ʔ,ʃ,1
l̩,ɔ,1
w,z,1
l,ɹ̩,1
ɾ,ɑ,1
ɡ,v,1
e,n̩,1
i,v,1
θ,æ,1
ŋ,ɑ,1
ɑ,w,1
